STATE,YEAR,ENROLL,TOTAL_REVENUE,FEDERAL_REVENUE,LOCAL_REVENUE,OTHER_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,GRADES_PK_G,AVG_MATH_4_SCORE,AVG_MATH_8_SCORE,AVG_READING_4_SCORE,AVG_READING_8_SCORE,TOTAL_SCORE
22,1995,1604527.0,12500208.0,692600.0,3753984.0,947067.0,753611.0,8870.0,234.36363636363637,276.1666666666667,217.83333333333334,263.5,991.8636363636364
23,1995,816695.0,5744447.0,235069.0,2589438.0,523268.0,662497.0,8340.0,245.0,290.0,222.92307692307693,268.3,1026.2230769230769
24,1995,503301.0,2118973.0,310290.0,623521.0,164815.0,204426.0,1083.0,226.27272727272728,264.45454545454544,207.76923076923077,253.0909090909091,951.5874125874126
25,1995,862505.0,4852467.0,313295.0,2262895.0,262319.0,526263.0,16225.0,236.0909090909091,279.27272727272725,220.53846153846155,265.6363636363636,1001.5384615384615
26,1995,164109.0,911284.0,89446.0,372361.0,36492.0,46881.0,519.0,240.4,286.8181818181818,224.0,269.8181818181818,1021.0363636363636
27,1995,285836.0,1832463.0,102783.0,1168686.0,66223.0,242244.0,3853.0,238.0,282.9166666666667,222.5,267.6,1011.0166666666668
28,1995,250749.0,1367710.0,65007.0,441880.0,48399.0,126131.0,1631.0,232.0,272.8,211.36363636363637,256.09090909090907,972.2545454545455
29,1995,186239.0,1197945.0,35162.0,1079170.0,40081.0,80404.0,1357.0,246.3,287.6363636363636,228.08333333333334,271.77777777777777,1033.7974747474748
30,1995,1171658.0,11870183.0,397612.0,7103104.0,491691.0,719638.0,9301.0,244.0,286.90909090909093,227.1818181818182,271.8888888888889,1029.9797979797981
31,1995,327253.0,1646265.0,205847.0,225026.0,79707.0,171166.0,3426.0,226.27272727272728,266.25,207.3846153846154,253.9090909090909,953.8164335664335
32,1995,2738361.0,25063999.0,1368074.0,13763256.0,945437.0,1811288.0,32087.0,235.36363636363637,277.0833333333333,220.6153846153846,264.3636363636364,997.4259906759908
33,1995,1155248.0,6076939.0,443689.0,1765846.0,387340.0,564673.0,9013.0,238.9090909090909,277.8333333333333,219.23076923076923,261.90909090909093,997.8822843822845
34,1995,119288.0,642234.0,72116.0,313611.0,50761.0,39515.0,551.0,241.1818181818182,287.5,224.33333333333334,267.7,1020.7151515151515
35,1995,1829761.0,11368650.0,675770.0,6307783.0,510503.0,678965.0,18997.0,239.45454545454547,282.25,223.1818181818182,267.7,1012.5863636363638
36,1995,609743.0,3156526.0,274027.0,1077962.0,291242.0,295180.0,5470.0,233.72727272727272,273.0,216.75,261.09090909090907,984.5681818181818
37,1995,519284.0,3302062.0,224156.0,1556057.0,112701.0,213860.0,855.0,235.6,281.3636363636364,217.36363636363637,265.6363636363636,999.9636363636364
38,1995,1741698.0,13957035.0,714271.0,7841206.0,550426.0,963078.0,3502.0,240.8,282.0,223.08333333333334,267.8,1013.6833333333334
39,1995,146609.0,1089859.0,55060.0,600743.0,27613.0,18871.0,531.0,234.0909090909091,274.4166666666667,220.15384615384616,262.8181818181818,991.4796037296037
40,1995,638880.0,3389646.0,288860.0,1550370.0,232372.0,262152.0,8067.0,232.8181818181818,275.8181818181818,213.07692307692307,258.3636363636364,980.0769230769231
41,1995,135494.0,684882.0,65762.0,439395.0,30140.0,68754.0,1475.0,240.77777777777777,287.44444444444446,221.22222222222223,268.1111111111111,1017.5555555555554
42,1995,870594.0,3870164.0,332765.0,1681611.0,221723.0,394695.0,11168.0,231.54545454545453,272.54545454545456,215.53846153846155,260.72727272727275,980.3566433566434
43,1995,3670007.0,20483376.0,1496378.0,10268091.0,1087321.0,2104954.0,133754.0,238.36363636363637,279.25,216.3846153846154,260.27272727272725,994.270979020979
44,1995,472589.0,1953833.0,134118.0,763728.0,143824.0,348647.0,3455.0,238.0909090909091,281.6363636363636,221.07692307692307,265.6363636363636,1006.4405594405595
45,1995,100317.0,934916.0,33672.0,676298.0,24883.0,36040.0,1111.0,243.0,289.2,227.0,272.0,1031.2
46,1995,1060809.0,6354418.0,368088.0,3464072.0,337469.0,602745.0,3111.0,240.9090909090909,282.4166666666667,224.23076923076923,266.90909090909093,1014.4656177156178
47,1995,938314.0,5985425.0,345792.0,1548260.0,265076.0,785601.0,5984.0,242.33333333333334,286.6666666666667,221.58333333333334,267.09090909090907,1017.6742424242425
48,1995,310231.0,1916605.0,155738.0,550137.0,128462.0,134365.0,3499.0,231.1818181818182,268.6666666666667,215.6153846153846,258.09090909090907,973.5547785547785
49,1995,865374.0,6006745.0,248319.0,3137163.0,204052.0,426714.0,18045.0,241.0,285.3636363636364,221.66666666666666,266.8,1014.830303030303
50,1995,100314.0,634237.0,42456.0,287868.0,21975.0,48915.0,738.4705882352941,241.45454545454547,283.3333333333333,223.69230769230768,267.3636363636364,1015.8438228438227
0,1996,735912.0,3365113.0,334858.0,891538.0,322883.0,286699.0,9633.0,226.0909090909091,264.1666666666667,212.6153846153846,255.0,957.8729603729604
1,1996,126189.0,1120346.0,123505.0,290725.0,38996.0,179297.0,2186.0,234.77777777777777,280.0,209.88888888888889,258.3333333333333,983.0
2,1996,764681.0,4143304.0,378917.0,1966024.0,220650.0,877190.0,4495.0,230.9090909090909,274.6666666666667,210.23076923076923,258.6363636363636,974.4428904428904
3,1996,452907.0,2183384.0,192152.0,694985.0,127007.0,203555.0,1980.0,231.54545454545453,269.75,214.69230769230768,258.8181818181818,974.8059440559439
4,1996,5460484.0,31282981.0,2603882.0,11617625.0,2362407.0,2580639.0,73233.0,227.9090909090909,269.1666666666667,208.23076923076923,255.0,960.3065268065268
5,1996,655679.0,3891203.0,194998.0,2031529.0,143767.0,588209.0,12520.0,239.4,283.1818181818182,222.66666666666666,267.6,1012.8484848484849
6,1996,499815.0,4686025.0,162218.0,2820636.0,149792.0,149327.0,9147.0,239.9090909090909,282.25,227.0,270.1818181818182,1019.340909090909
7,1996,108461.0,860410.0,48796.0,244491.0,34748.0,72077.0,597.0,237.2,277.1818181818182,220.3846153846154,263.6363636363636,998.4027972027972
8,1996,79802.0,678874.0,57870.0,621004.0,39956.0,15452.0,5044.0,216.54545454545453,251.16666666666666,197.0,242.8181818181818,907.530303030303
9,1996,2175352.0,13684457.0,942159.0,6070811.0,992115.0,2042385.0,53979.0,238.8,273.45454545454544,219.3846153846154,261.27272727272725,992.9118881118881
10,1996,1311126.0,7764687.0,516518.0,3161585.0,509934.0,1042930.0,25522.0,232.54545454545453,272.8333333333333,216.23076923076923,260.54545454545456,982.1550116550115
11,1996,187104.0,1199019.0,91391.0,28531.0,103048.0,129266.0,694.0,232.1818181818182,269.5833333333333,210.15384615384616,254.54545454545453,966.4644522144522
12,1996,243097.0,1134052.0,80486.0,335348.0,47750.0,157468.0,1689.0,237.0,281.8333333333333,221.0,266.7,1006.5333333333333
13,1996,1924970.0,12732129.0,728400.0,7812246.0,474624.0,1112689.0,50857.0,235.4,278.90909090909093,218.66666666666666,265.55555555555554,998.5313131313131
14,1996,975455.0,6422662.0,306715.0,2817690.0,302283.0,616866.0,5263.0,241.1818181818182,282.25,222.25,265.9,1011.5818181818182
15,1996,502343.0,3258040.0,147878.0,1623736.0,134624.0,242065.0,5042.0,240.0909090909091,283.8181818181818,222.53846153846155,266.55555555555554,1013.003108003108
16,1996,463008.0,2914544.0,140242.0,1115528.0,169091.0,318829.0,3723.0,242.6,286.1,222.0,266.8181818181818,1017.5181818181818
17,1996,639531.0,3622788.0,305059.0,1045045.0,228647.0,413638.0,19428.0,233.63636363636363,274.3333333333333,220.84615384615384,265.54545454545456,994.3613053613053
18,1996,796087.0,3879633.0,468363.0,1433214.0,299287.0,236616.0,20066.0,226.63636363636363,265.5,207.23076923076923,254.63636363636363,954.0034965034964
19,1996,213601.0,1485138.0,78626.0,759130.0,63537.0,62645.0,828.0,240.0,284.0,224.3846153846154,268.90909090909093,1017.2937062937062
20,1996,805544.0,5688918.0,271806.0,3253925.0,251330.0,449601.0,19639.0,236.8181818181818,278.9166666666667,220.84615384615384,265.72727272727275,1002.3082750582751
21,1996,912330.0,7129757.0,302167.0,3799496.0,221882.0,360126.0,15695.0,246.0,292.3636363636364,231.23076923076923,273.72727272727275,1043.3216783216783
22,1996,1631131.0,13012080.0,648922.0,3900471.0,691888.0,919074.0,16870.0,234.36363636363637,276.1666666666667,217.83333333333334,263.5,991.8636363636364
23,1996,827418.0,6101416.0,241241.0,2424707.0,551475.0,762106.0,8902.0,245.0,290.0,222.92307692307693,268.3,1026.2230769230769
24,1996,503602.0,2241561.0,295014.0,661118.0,166353.0,231093.0,1052.0,226.27272727272728,264.45454545454544,207.76923076923077,253.0909090909091,951.5874125874126
25,1996,873867.0,5251014.0,324566.0,2390055.0,283616.0,568575.0,16156.0,236.0909090909091,279.27272727272725,220.53846153846155,265.6363636363636,1001.5384615384615
26,1996,165390.0,944623.0,90354.0,402019.0,37370.0,48074.0,500.0,240.4,286.8181818181818,224.0,269.8181818181818,1021.0363636363636
27,1996,289251.0,1909834.0,100886.0,1234589.0,71038.0,247543.0,4104.0,238.0,282.9166666666667,222.5,267.6,1011.0166666666668
28,1996,265041.0,1551169.0,67278.0,486491.0,53033.0,229949.0,1868.0,232.0,272.8,211.36363636363637,256.09090909090907,972.2545454545455
29,1996,191004.0,1269380.0,40622.0,1143921.0,42174.0,97166.0,1535.0,246.3,287.6363636363636,228.08333333333334,271.77777777777777,1033.7974747474748
30,1996,1193928.0,12389781.0,408872.0,7391184.0,469558.0,753213.0,9737.0,244.0,286.90909090909093,227.1818181818182,271.8888888888889,1029.9797979797981
31,1996,329661.0,1750519.0,215525.0,253427.0,81877.0,218014.0,3894.0,226.27272727272728,266.25,207.3846153846154,253.9090909090909,953.8164335664335
32,1996,2788343.0,26026366.0,1510447.0,14231764.0,942356.0,1835923.0,31566.0,235.36363636363637,277.0833333333333,220.6153846153846,264.3636363636364,997.4259906759908
33,1996,1181600.0,6516400.0,443121.0,2101461.0,402269.0,687268.0,8535.0,238.9090909090909,277.8333333333333,219.23076923076923,261.90909090909093,997.8822843822845
34,1996,119102.0,655971.0,69370.0,319295.0,52456.0,52160.0,619.0,241.1818181818182,287.5,224.33333333333334,267.7,1020.7151515151515
35,1996,1837628.0,12172778.0,704629.0,6636752.0,532065.0,843253.0,21389.0,239.45454545454547,282.25,223.1818181818182,267.7,1012.5863636363638
36,1996,616436.0,3185234.0,278281.0,1050659.0,299920.0,255103.0,4600.0,233.72727272727272,273.0,216.75,261.09090909090907,984.5681818181818
37,1996,527769.0,3375710.0,192228.0,1360834.0,116224.0,305484.0,878.0,235.6,281.3636363636364,217.36363636363637,265.6363636363636,999.9636363636364
38,1996,1764117.0,14671368.0,760182.0,8281435.0,580399.0,1195395.0,3005.0,240.8,282.0,223.08333333333334,267.8,1013.6833333333334
39,1996,148977.0,1135192.0,57826.0,618195.0,24931.0,20181.0,666.0,234.0909090909091,274.4166666666667,220.15384615384616,262.8181818181818,991.4796037296037
40,1996,635678.0,3594408.0,287181.0,1437190.0,235742.0,367884.0,8408.0,232.8181818181818,275.8181818181818,213.07692307692307,258.3636363636364,980.0769230769231
41,1996,136394.0,710728.0,67493.0,433860.0,32183.0,56451.0,1192.0,240.77777777777777,287.44444444444446,221.22222222222223,268.1111111111111,1017.5555555555554
42,1996,881749.0,4123018.0,340239.0,1815609.0,229847.0,460149.0,11653.0,231.54545454545453,272.54545454545456,215.53846153846155,260.72727272727275,980.3566433566434
43,1996,3740260.0,22241369.0,1613462.0,10793165.0,1174475.0,2667181.0,133303.0,238.36363636363637,279.25,216.3846153846154,260.27272727272725,994.270979020979
44,1996,474907.0,2035726.0,134703.0,703113.0,153581.0,342609.0,3784.0,238.0909090909091,281.6363636363636,221.07692307692307,265.6363636363636,1006.4405594405595
45,1996,101064.0,965238.0,36693.0,712888.0,23167.0,56478.0,1404.0,243.0,289.2,227.0,272.0,1031.2
46,1996,1079854.0,6674519.0,361726.0,3764757.0,347988.0,721139.0,3917.0,240.9090909090909,282.4166666666667,224.23076923076923,266.90909090909093,1014.4656177156178
47,1996,956572.0,6354593.0,366716.0,1698978.0,280214.0,895494.0,5353.0,242.33333333333334,286.6666666666667,221.58333333333334,267.09090909090907,1017.6742424242425
48,1996,306451.0,1958647.0,158572.0,577570.0,130467.0,101350.0,4433.0,231.1818181818182,268.6666666666667,215.6153846153846,258.09090909090907,973.5547785547785
49,1996,869930.0,6342623.0,270455.0,3202293.0,212389.0,617334.0,19790.0,241.0,285.3636363636364,221.66666666666666,266.8,1014.830303030303
50,1996,99859.0,664057.0,41007.0,283421.0,21910.0,78444.0,738.4705882352941,241.45454545454547,283.3333333333333,223.69230769230768,267.3636363636364,1015.8438228438227
0,1997,737386.0,3981788.0,376200.0,1106741.0,323955.0,420070.0,9886.0,226.0909090909091,264.1666666666667,212.6153846153846,255.0,957.8729603729604
1,1997,128143.0,1131950.0,145563.0,294023.0,40973.0,152330.0,2183.0,234.77777777777777,280.0,209.88888888888889,258.3333333333333,983.0
2,1997,783552.0,4343262.0,405291.0,2030455.0,265183.0,678793.0,4674.0,230.9090909090909,274.6666666666667,210.23076923076923,258.6363636363636,974.4428904428904
3,1997,457349.0,2355859.0,218137.0,750615.0,158337.0,192204.0,1672.0,231.54545454545453,269.75,214.69230769230768,258.8181818181818,974.8059440559439
4,1997,5595836.0,35614934.0,2850766.0,12203438.0,1792979.0,3088674.0,76584.0,227.9090909090909,269.1666666666667,208.23076923076923,255.0,960.3065268065268
5,1997,672634.0,4133275.0,205038.0,2143933.0,154175.0,678631.0,12861.0,239.4,283.1818181818182,222.66666666666666,267.6,1012.8484848484849
6,1997,507838.0,4788489.0,158453.0,2910333.0,164857.0,194220.0,9680.0,239.9090909090909,282.25,227.0,270.1818181818182,1019.340909090909
7,1997,110245.0,898926.0,56722.0,266349.0,39021.0,73946.0,572.0,237.2,277.1818181818182,220.3846153846154,263.6363636363636,998.4027972027972
8,1997,78648.0,711625.0,73177.0,638448.0,23494.0,53106.0,5156.0,216.54545454545453,251.16666666666666,197.0,242.8181818181818,907.530303030303
9,1997,2241298.0,14363709.0,992226.0,6348922.0,1040190.0,2111449.0,54044.0,238.8,273.45454545454544,219.3846153846154,261.27272727272725,992.9118881118881
10,1997,1346761.0,8248199.0,534963.0,3241455.0,485635.0,1056516.0,29357.0,232.54545454545453,272.8333333333333,216.23076923076923,260.54545454545456,982.1550116550115
11,1997,187653.0,1213792.0,95795.0,29587.0,105850.0,123704.0,606.0,232.1818181818182,269.5833333333333,210.15384615384616,254.54545454545453,966.4644522144522
12,1997,245252.0,1200186.0,80754.0,372182.0,51999.0,178703.0,2109.0,237.0,281.8333333333333,221.0,266.7,1006.5333333333333
13,1997,1952892.0,13929105.0,847818.0,8548352.0,527869.0,1598074.0,55835.0,235.4,278.90909090909093,218.66666666666666,265.55555555555554,998.5313131313131
14,1997,981546.0,7885141.0,305125.0,3796628.0,335709.0,667028.0,5521.0,241.1818181818182,282.25,222.25,265.9,1011.5818181818182
15,1997,502941.0,3406582.0,153160.0,1606924.0,142001.0,295558.0,4757.0,240.0909090909091,283.8181818181818,222.53846153846155,266.55555555555554,1013.003108003108
16,1997,466368.0,3029537.0,152455.0,1194780.0,180594.0,188156.0,5373.0,242.6,286.1,222.0,266.8181818181818,1017.5181818181818
17,1997,631592.0,3842885.0,341901.0,1119320.0,242137.0,324367.0,22065.0,233.63636363636363,274.3333333333333,220.84615384615384,265.54545454545456,994.3613053613053
18,1997,808798.0,4106095.0,478008.0,1540184.0,303024.0,249895.0,15442.0,226.63636363636363,265.5,207.23076923076923,254.63636363636363,954.0034965034964
19,1997,213241.0,1537085.0,74503.0,793095.0,59141.0,71625.0,969.0,240.0,284.0,224.3846153846154,268.90909090909093,1017.2937062937062
20,1997,818583.0,6040883.0,292260.0,3404695.0,289761.0,592725.0,19739.0,236.8181818181818,278.9166666666667,220.84615384615384,265.72727272727275,1002.3082750582751
21,1997,928519.0,7585624.0,337880.0,3906700.0,239732.0,439273.0,18226.0,246.0,292.3636363636364,231.23076923076923,273.72727272727275,1043.3216783216783
22,1997,1684261.0,13759710.0,806713.0,4224657.0,649063.0,1478950.0,22468.0,234.36363636363637,276.1666666666667,217.83333333333334,263.5,991.8636363636364
23,1997,837847.0,6304977.0,251210.0,2731908.0,585789.0,799154.0,8945.0,245.0,290.0,222.92307692307693,268.3,1026.2230769230769
24,1997,503979.0,2274700.0,305516.0,715980.0,167473.0,244101.0,1289.0,226.27272727272728,264.45454545454544,207.76923076923077,253.0909090909091,951.5874125874126
25,1997,899750.0,5550134.0,336452.0,2518101.0,310482.0,552305.0,16384.0,236.0909090909091,279.27272727272725,220.53846153846155,265.6363636363636,1001.5384615384615
26,1997,164464.0,989991.0,90565.0,434083.0,39685.0,59716.0,484.0,240.4,286.8181818181818,224.0,269.8181818181818,1021.0363636363636
27,1997,290883.0,1994021.0,115783.0,1247473.0,77333.0,213672.0,4514.0,238.0,282.9166666666667,222.5,267.6,1011.0166666666668
28,1997,282131.0,1701290.0,68131.0,544037.0,57372.0,369529.0,1902.0,232.0,272.8,211.36363636363637,256.09090909090907,972.2545454545455
29,1997,193524.0,1339186.0,44339.0,1200297.0,43136.0,169477.0,1577.0,246.3,287.6363636363636,228.08333333333334,271.77777777777777,1033.7974747474748
30,1997,1216721.0,12910890.0,427260.0,7683929.0,496433.0,938533.0,10220.0,244.0,286.90909090909093,227.1818181818182,271.8888888888889,1029.9797979797981
31,1997,332849.0,1768148.0,231271.0,249714.0,90233.0,249670.0,4131.0,226.27272727272728,266.25,207.3846153846154,253.9090909090909,953.8164335664335
32,1997,2818497.0,26775074.0,1446691.0,14850494.0,933478.0,2561130.0,32086.0,235.36363636363637,277.0833333333333,220.6153846153846,264.3636363636364,997.4259906759908
33,1997,1208695.0,6827952.0,471258.0,2098677.0,436235.0,848228.0,8195.0,238.9090909090909,277.8333333333333,219.23076923076923,261.90909090909093,997.8822843822845
34,1997,118433.0,683331.0,75316.0,337654.0,52363.0,47992.0,713.0,241.1818181818182,287.5,224.33333333333334,267.7,1020.7151515151515
35,1997,1844245.0,12630491.0,728751.0,6777639.0,636681.0,1075506.0,20795.0,239.45454545454547,282.25,223.1818181818182,267.7,1012.5863636363638
36,1997,620695.0,3413742.0,278209.0,1161011.0,317185.0,282622.0,2494.0,233.72727272727272,273.0,216.75,261.09090909090907,984.5681818181818
37,1997,537675.0,3477420.0,191660.0,1459431.0,127783.0,395441.0,781.0,235.6,281.3636363636364,217.36363636363637,265.6363636363636,999.9636363636364
38,1997,1781383.0,15184431.0,781493.0,8707082.0,598223.0,1400173.0,2979.0,240.8,282.0,223.08333333333334,267.8,1013.6833333333334
39,1997,150433.0,1185534.0,63214.0,651444.0,47227.0,21853.0,629.0,234.0909090909091,274.4166666666667,220.15384615384616,262.8181818181818,991.4796037296037
40,1997,641925.0,3874045.0,303240.0,1543473.0,246858.0,509633.0,8699.0,232.8181818181818,275.8181818181818,213.07692307692307,258.3636363636364,980.0769230769231
41,1997,135601.0,747462.0,70568.0,411540.0,33050.0,63192.0,924.0,240.77777777777777,287.44444444444446,221.22222222222223,268.1111111111111,1017.5555555555554
42,1997,886517.0,4390879.0,359191.0,1916889.0,248981.0,479484.0,11784.0,231.54545454545453,272.54545454545456,215.53846153846155,260.72727272727275,980.3566433566434
43,1997,3826366.0,23091567.0,1688975.0,11523743.0,1153593.0,3147085.0,135616.0,238.36363636363637,279.25,216.3846153846154,260.27272727272725,994.270979020979
44,1997,479812.0,2187279.0,140044.0,679429.0,160763.0,282827.0,3806.0,238.0909090909091,281.6363636363636,221.07692307692307,265.6363636363636,1006.4405594405595
45,1997,101584.0,1022546.0,37631.0,752358.0,25761.0,96165.0,1222.0,243.0,289.2,227.0,272.0,1031.2
46,1997,1096279.0,7345090.0,356767.0,4049707.0,383787.0,831898.0,4036.0,240.9090909090909,282.4166666666667,224.23076923076923,266.90909090909093,1014.4656177156178
47,1997,974504.0,6667626.0,388123.0,1836068.0,293323.0,897137.0,6671.0,242.33333333333334,286.6666666666667,221.58333333333334,267.09090909090907,1017.6742424242425
48,1997,303441.0,2053981.0,170220.0,597514.0,140495.0,144209.0,4838.0,231.1818181818182,268.6666666666667,215.6153846153846,258.09090909090907,973.5547785547785
49,1997,879021.0,6724752.0,288586.0,2754484.0,226505.0,761190.0,19627.0,241.0,285.3636363636364,221.66666666666666,266.8,1014.830303030303
50,1997,98777.0,660079.0,43171.0,296342.0,23104.0,84230.0,738.4705882352941,241.45454545454547,283.3333333333333,223.69230769230768,267.3636363636364,1015.8438228438227
0,1998,739321.0,4140537.0,374153.0,1176565.0,357731.0,458351.0,10341.0,226.0909090909091,264.1666666666667,211.0,255.0,956.2575757575758
1,1998,130633.0,1206195.0,157335.0,303046.0,42456.0,104903.0,2017.0,234.77777777777777,280.0,209.88888888888889,258.3333333333333,983.0
2,1998,794331.0,4675296.0,470398.0,2204097.0,279785.0,759108.0,5209.0,230.9090909090909,274.6666666666667,206.0,260.0,971.5757575757576
3,1998,456355.0,2567380.0,226475.0,835486.0,170279.0,192590.0,1390.0,231.54545454545453,269.75,209.0,256.0,966.2954545454545
